,Symbol,Name,Last Sale,Market Cap,Volume,Sector,Industry,Reduced Name
4184,UFPT,UFP Technologies Inc. Common Stock,$46.60,349256934.0,12877,Health Care,Medical/Dental Instruments,Ufp Technologies
4185,UFS,Domtar Corporation (NEW) Common Stock,$31.65,1746907128.0,594664,Basic Industries,Paper,Domtar
4186,UGI,UGI Corporation Common Stock,$34.96,7286667946.0,1065901,Public Utilities,Natural Gas Distribution,Ugi
4187,UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),$4.53,4928825621.0,550969,Public Utilities,Oil/Gas Transmission,Ultrapar Participacoes
4188,UHAL,Amerco Common Stock,$453.96,8901151440.0,20636,Consumer Services,Rental/Leasing Companies,Amerco
4189,UHS,Universal Health Services Inc. Common Stock,$137.50,11684960788.0,224967,Health Care,Hospital/Nursing Management,Universal Health Services
4190,UHT,Universal Health Realty Income Trust Common Stock,$64.27,885031256.0,33286,Consumer Services,Real Estate Investment Trusts,Universal Health Realty Income Trust
4191,UI,Ubiquiti Inc. Common Stock,$278.51,17487076689.0,59635,Technology,Radio And Television Broadcasting And Communications Equipment,Ubiquiti
4192,UIHC,United Insurance Holdings Corp. Common Stock,$5.72,246419945.0,146722,Finance,Property-Casualty Insurers,United Insurance Holdings
4193,UIS,Unisys Corporation New Common Stock,$19.68,1240584927.0,447637,Technology,EDP Services,Unisys
4194,UK,Ucommune International Ltd Ordinary Shares,$6.32,508455648.0,87206,Miscellaneous,Business Services,Ucommune International
4195,UL,Unilever PLC Common Stock,$60.36,159000000000.0,1331432,Basic Industries,Package Goods/Cosmetics,Unilever
4196,ULBI,Ultralife Corporation Common Stock,$6.47,103054516.0,102787,Miscellaneous,Industrial Machinery/Components,Ultralife
4197,ULH,Universal Logistics Holdings Inc. Common Stock,$20.59,554130022.0,17931,Transportation,Trucking Freight/Courier Services,Universal Logistics Holdings
4198,ULTA,Ulta Beauty Inc. Common Stock,$287.16,16178203575.0,631962,Consumer Services,Other Specialty Stores,Ulta Beauty
4199,UMBF,UMB Financial Corporation Common Stock,$68.99,3313649031.0,125723,Finance,Major Banks,Umb Financial
4200,UMC,United Microelectronics Corporation (NEW) Common Stock,$8.43,20943492000.0,3417369,Technology,Semiconductors,United Microelectronics
4201,UMH,UMH Properties Inc. Common Stock,$14.81,617717976.0,224967,Consumer Services,Real Estate Investment Trusts,Umh Properties
4202,UMPQ,Umpqua Holdings Corporation Common Stock,$15.14,3334212299.0,972709,Finance,Savings Institutions,Umpqua Holdings
4203,UNB,Union Bankshares Inc. Common Stock,$25.71,115060323.0,955,Finance,Major Banks,Union Bankshares
4204,UNF,Unifirst Corporation Common Stock,$211.69,3995294804.0,86444,Consumer Services,Other Consumer Services,Unifirst
4205,UNFI,United Natural Foods Inc. Common Stock,$15.97,896482226.0,1129583,Consumer Non-Durables,Food Distributors,United Natural Foods
4206,UNH,UnitedHealth Group Incorporated Common Stock (DE),$350.68,333000000000.0,1969227,Health Care,Medical Specialities,Unitedhealth Group Incorporated
4207,UNIT,Uniti Group Inc. Common Stock,$11.73,2730145876.0,2875223,Consumer Services,Real Estate Investment Trusts,Uniti Group
4208,UNM,Unum Group Common Stock,$22.94,4672007289.0,1807913,Finance,Accident &Health Insurance,Unum Group
4209,UNP,Union Pacific Corporation Common Stock,$208.22,140000000000.0,1739904,Transportation,Railroads,Union Pacific
4210,UNTY,Unity Bancorp Inc. Common Stock,$17.55,185425227.0,12067,Finance,Major Banks,Unity Bancorp
4211,UNVR,Univar Solutions Inc. Common Stock,$19.01,3214597977.0,948591,Consumer Durables,Specialty Chemicals,Univar Solutions
4212,UONE,Urban One Inc. Class A Common Stock,$4.21,201019859.0,213808,Consumer Services,Broadcasting,Urban One
4213,UPLD,Upland Software Inc. Common Stock,$45.89,1352114616.0,193661,Technology,Computer Software: Prepackaged Software,Upland Software
4214,UPS,United Parcel Service Inc. Common Stock,$168.40,146000000000.0,2349423,Transportation,Trucking Freight/Courier Services,United Parcel Service
4215,UPST,Upstart Holdings Inc. Common stock,$40.75,2952780901.0,969034,Finance,Finance: Consumer Services,Upstart Holdings
4216,UPWK,Upwork Inc. Common Stock,$34.52,4213979050.0,1485168,Technology,EDP Services,Upwork
4217,URBN,Urban Outfitters Inc. Common Stock,$25.60,2503331354.0,1314331,Consumer Services,Clothing/Shoe/Accessory Stores,Urban Outfitters
4218,URGN,UroGen Pharma Ltd. Ordinary Shares,$18.02,398116833.0,177380,Health Care,Major Pharmaceuticals,Urogen Pharma
4219,URI,United Rentals Inc. Common Stock,$231.91,16729206095.0,523041,Technology,Diversified Commercial Services,United Rentals
4220,UROV,Urovant Sciences Ltd. Common Stock,$16.13,511660020.0,217750,Health Care,Major Pharmaceuticals,Urovant Sciences
4221,USA,Liberty All-Star Equity Fund Common Stock,$6.90,1468683830.0,508825,,,Liberty All-Star Equity Fund
4222,USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,$13.60,1317887763.0,286455,Public Utilities,Natural Gas Distribution,Usa Compression Partners
4223,USAS,Americas Gold and Silver Corporation Common Shares no par value,$3.23,381061120.0,1267381,Basic Industries,Precious Metals,Americas Gold And Silver
4224,USAT,USA Technologies Inc. Common Stock,$10.48,683889493.0,299609,Miscellaneous,Office Equipment/Supplies/Services,Usa Technologies
4225,USB,U.S. Bancorp Common Stock,$46.59,70184961049.0,3778586,Finance,Major Banks,U.S. Bancorp
4226,USCR,U.S. Concrete Inc. Common Stock,$39.97,666527929.0,159457,Capital Goods,Building Materials,U.S. Concrete
4227,USFD,US Foods Holding Corp. Common Stock,$33.31,7356467765.0,1164718,Consumer Non-Durables,Food Distributors,Us Foods Holding
4228,USLM,United States Lime & Minerals Inc. Common Stock,$114.00,641906754.0,4340,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),United States Lime & Minerals
4229,USM,United States Cellular Corporation Common Stock,$30.69,2640429495.0,105659,Public Utilities,Telecommunications Equipment,United States Cellular
4230,USNA,USANA Health Sciences Inc. Common Stock,$77.10,1622025020.0,34088,Consumer Durables,Specialty Chemicals,Usana Health Sciences
4231,USPH,U.S. Physical Therapy Inc. Common Stock,$120.25,1545254588.0,83114,Health Care,Medical/Nursing Services,U.S. Physical Therapy
4232,USX,U.S. Xpress Enterprises Inc. Class A Common Stock,$6.84,339149731.0,222681,Transportation,Trucking Freight/Courier Services,U.S. Xpress Enterprises
4233,UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,$25.82,2414758928.0,372128,,,Cohen & Steers Infrastructure Fund
4234,UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,$32.79,1686688319.0,201160,,,Reaves Utility Income Fund Of Beneficial Interest
4235,UTHR,United Therapeutics Corporation Common Stock,$151.79,6745628656.0,351836,Health Care,Major Pharmaceuticals,United Therapeutics
4236,UTI,Universal Technical Institute Inc Common Stock,$6.46,210901959.0,139568,Consumer Services,Other Consumer Services,Universal Technical Institute
4237,UTL,UNITIL Corporation Common Stock,$44.27,664363786.0,98377,Public Utilities,Power Generation,Unitil
4238,UTMD,Utah Medical Products Inc. Common Stock,$84.30,306885973.0,8228,Health Care,Medical/Dental Instruments,Utah Medical Products
4239,UTZ,Utz Brands Inc Class A Common Stock ,$22.06,2660881061.0,306828,Consumer Non-Durables,Packaged Foods,Utz Brands
4240,UUUU,Energy Fuels Inc Ordinary Shares (Canada),$4.26,558376637.0,3258848,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Energy Fuels
4241,UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,$15.11,473457949.0,160519,Finance,Property-Casualty Insurers,Universal Insurance Holdings
4242,UVSP,Univest Financial Corporation Common Stock,$20.58,602317165.0,70950,Finance,Major Banks,Univest Financial
4243,UVV,Universal Corporation Common Stock,$48.61,1191667685.0,68667,Consumer Services,Farming/Seeds/Milling,Universal
4244,V,Visa Inc.,$218.73,482000000000.0,5922170,Miscellaneous,Business Services,Visa
4245,VAC,Marriott Vacations Worldwide Corporation Common Stock,$137.22,5634632751.0,202173,Finance,Real Estate,Marriott Vacations Worldwide
4246,VACQ,Vector Acquisition Corporation Class A Common Stock,$10.11,384180000.0,131071,Finance,Business Services,Vector Acquisition
4247,VALE,VALE S.A.  American Depositary Shares Each Representing one common share,$16.76,85977307589.0,8228617,Basic Industries,Precious Metals,Vale Each Representing One Common Share
4248,VALU,Value Line Inc. Common Stock,$32.97,316160771.0,16354,Finance,Investment Managers,Value Line
4249,VAPO,Vapotherm Inc. Common Stock,$26.86,689258811.0,286980,Health Care,Medical/Dental Instruments,Vapotherm
4250,VAR,Varian Medical Systems Inc. Common Stock,$175.01,15954146288.0,551379,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Varian Medical Systems
4251,VBF,Invesco Bond Fund Common Stock,$21.78,248000845.0,53580,,,Invesco Bond Fund
4252,VBTX,Veritex Holdings Inc. Common Stock,$25.66,1274307213.0,168708,Finance,Major Banks,Veritex Holdings
4253,VC,Visteon Corporation Common Stock,$125.52,3493573935.0,145007,Capital Goods,Auto Parts:O.E.M.,Visteon
4254,VCEL,Vericel Corporation Common Stock,$30.88,1402841159.0,542056,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Vericel
4255,VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest,$9.84,102139230.0,21905,,,Vertical Capital Income Fund Of Beneficial Interest
4256,VCRA,Vocera Communications Inc. Common Stock,$41.53,1349450528.0,282495,Capital Goods,Telecommunications Equipment,Vocera Communications
4257,VCTR,Victory Capital Holdings Inc. Class A Common Stock,$24.81,1674187459.0,41931,Finance,Investment Managers,Victory Capital Holdings
4258,VCV,Invesco California Value Municipal Income Trust Common Stock,$13.23,633258369.0,58232,,,Invesco California Value Municipal Income Trust
4259,VCYT,Veracyte Inc. Common Stock,$48.94,2833494890.0,447837,Health Care,Medical Specialities,Veracyte
4260,VEC,Vectrus Inc. Common Stock,$49.72,577973521.0,48633,Consumer Services,Diversified Commercial Services,Vectrus
4261,VECO,Veeco Instruments Inc. Common Stock,$17.36,861267219.0,451079,Technology,Industrial Machinery/Components,Veeco Instruments
4262,VEDL,Vedanta Limited  American Depositary Shares (Each representing four equity shares),$8.78,8131613445.0,352015,Basic Industries,Precious Metals,Vedanta
4263,VEEV,Veeva Systems Inc. Class A Common Stock,$272.25,41236506061.0,632448,Technology,Computer Software: Prepackaged Software,Veeva Systems
4264,VEL,Velocity Financial Inc. Common Stock,$6.23,125145088.0,15008,Finance,Finance: Consumer Services,Velocity Financial
4265,VER,VEREIT Inc. Common Stock,$37.79,8251115271.0,2174367,Consumer Services,Real Estate Investment Trusts,Vereit
4266,VERI,Veritone Inc. Common Stock,$28.45,899641832.0,433677,Technology,EDP Services,Veritone
4267,VERU,Veru Inc. Common Stock,$8.65,606152729.0,2799539,Health Care,Major Pharmaceuticals,Veru
4268,VERX,Vertex Inc. Class A Common Stock,$34.85,5091741930.0,214325,Technology,Computer Software: Prepackaged Software,Vertex
4269,VERY,Vericity Inc. Common Stock,$10.01,148898750.0,1542,Finance,Life Insurance,Vericity
4270,VET,Vermilion Energy Inc. Common (Canada),$4.45,704435000.0,1003171,Energy,Oil & Gas Production,Vermilion Energy Common
4271,VFC,V.F. Corporation Common Stock,$85.41,33310259747.0,1090786,Consumer Non-Durables,Apparel,V.F.
4272,VFF,Village Farms International Inc. Common Shares,$10.14,669846473.0,1253824,Consumer Non-Durables,Farming/Seeds/Milling,Village Farms International
4273,VG,Vonage Holdings Corp. Common Stock,$12.88,3197284491.0,1365842,Public Utilities,Telecommunications Equipment,Vonage Holdings
4274,VGAC,VG Acquisition Corp. Class A Ordinary Shares,$11.43,739006650.0,1327286,Finance,Business Services,Vg Acquisition
4275,VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,$12.11,136933922.0,48305,,,Virtus Global Multi-Sector Income Fund Of Beneficial Interest
4276,VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),$13.21,716316160.0,124796,,,Invesco Trust For Investment Grade Municipals
4277,VGR,Vector Group Ltd. Common Stock,$11.65,1785867621.0,574298,Consumer Non-Durables,Farming/Seeds/Milling,Vector Group
4278,VHC,VirnetX Holding Corp Common Stock,$5.04,358135193.0,712369,Miscellaneous,Multi-Sector Companies,Virnetx Holding
4279,VHI,Valhi Inc. Common Stock,$15.20,429751014.0,11205,Basic Industries,Major Chemicals,Valhi
4280,VIAC,ViacomCBS Inc. Class B Common Stock,$37.26,22998587190.0,7669797,Consumer Services,Broadcasting,Viacomcbs
4281,VIACA,ViacomCBS Inc. Class A Common Stock,$37.82,23344244968.0,48288,Consumer Services,Broadcasting,Viacomcbs
4282,VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share,$13.46,304916177.0,21427,Technology,Semiconductors,Via Optronics Ag Each Representing One-Fifth Of An Ordinary Share
4283,VIAV,Viavi Solutions Inc. Common Stock,$14.98,3429181257.0,1471535,Technology,Semiconductors,Viavi Solutions
4284,VICI,VICI Properties Inc. Common Stock,$25.50,13685077911.0,2195742,Consumer Services,Real Estate Investment Trusts,Vici Properties
4285,VICR,Vicor Corporation Common Stock,$92.22,3990844662.0,125574,Capital Goods,Industrial Machinery/Components,Vicor
4286,VIE,Viela Bio Inc. Common Stock,$35.97,1972506350.0,162114,Health Care,Major Pharmaceuticals,Viela Bio
4287,VIH,VPC Impact Acquisition Holdings Class A Ordinary Shares,$10.08,261288740.0,4307,Finance,Business Services,Vpc Impact Acquisition Holdings
4288,VINC,Vincera Pharma Inc. Common Stock,$20.91,171560465.0,69739,Health Care,Major Pharmaceuticals,Vincera Pharma
4289,VIOT,Viomi Technology Co. Ltd American Depositary Shares,$5.15,357839160.0,115962,Consumer Durables,Consumer Electronics/Appliances,Viomi Technology Co.
4290,VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,$28.11,19039567942.0,3602121,Consumer Services,Catalog/Specialty Distribution,Vipshop Holdings Each Representing Two
4291,VIR,Vir Biotechnology Inc. Common Stock,$26.78,3411467244.0,738558,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Vir Biotechnology
4292,VIRT,Virtu Financial Inc. Class A Common Stock,$25.17,4869832576.0,439806,Finance,Investment Bankers/Brokers/Service,Virtu Financial
4293,VITL,Vital Farms Inc. Common Stock,$25.31,998027995.0,462488,Consumer Non-Durables,Packaged Foods,Vital Farms
4294,VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),$8.85,14942879593.0,720891,Public Utilities,Telecommunications Equipment,Telefonica Brasil
4295,VIVO,Meridian Bioscience Inc. Common Stock,$18.69,805970496.0,258109,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Meridian Bioscience
4296,VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),$11.35,503844104.0,71169,,,Invesco Advantage Municipal Income Trust Ii Of Beneficial Interest
4297,VKQ,Invesco Municipal Trust Common Stock,$12.82,709205310.0,102046,,,Invesco Municipal Trust
4298,VKTX,Viking Therapeutics Inc. Common Stock,$5.63,410719602.0,1765335,Health Care,Major Pharmaceuticals,Viking Therapeutics
4299,VLDR,Velodyne Lidar Inc. Common Stock,$22.82,3850037415.0,6312319,Capital Goods,Industrial Machinery/Components,Velodyne Lidar
4300,VLGEA,Village Super Market Inc. Class A Common Stock,$22.06,321101742.0,82181,Consumer Services,Food Chains,Village Super Market
4301,VLO,Valero Energy Corporation Common Stock,$56.57,23068636006.0,2537652,Energy,Integrated oil Companies,Valero Energy
4302,VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,$12.42,1234285131.0,413990,Transportation,Air Freight/Delivery Services,Controladora Vuela Compania De Aviacion B. De C.V. Each Representing Ten
4303,VLY,Valley National Bancorp Common Stock,$9.75,3937794013.0,1696101,Finance,Major Banks,Valley National Bancorp
4304,VMAC,Vistas Media Acquisition Company Inc. Class A Common Stock,$10.09,139544700.0,37406,Finance,Business Services,Vistas Media Acquisition Company
4305,VMAR,Vision Marine Technologies Inc. Common Shares,$13.45,101919756.0,136419,Capital Goods,Marine Transportation,Vision Marine Technologies
4306,VMC,Vulcan Materials Company (Holding Company) Common Stock,$148.31,19652759950.0,467351,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Vulcan Materials Company
4307,VMD,Viemed Healthcare Inc. Common Shares,$7.76,303766612.0,475806,Health Care,Misc Health and Biotechnology Services,Viemed Healthcare
4308,VMI,Valmont Industries Inc. Common Stock,$174.93,3717754053.0,64114,Capital Goods,Metal Fabrications,Valmont Industries
4309,VMM,Delaware Investments Minnesota Municipal Income Fund II Inc. Common Stock,$13.12,150945272.0,15906,,,Delaware Investments Minnesota Municipal Income Fund Ii
4310,VMO,Invesco Municipal Opportunity Trust Common Stock,$12.82,864254236.0,178232,,,Invesco Municipal Opportunity Trust
4311,VMW,Vmware Inc. Common stock Class A,$140.26,58878058072.0,985690,Technology,Computer Software: Prepackaged Software,Vmware
4312,VNDA,Vanda Pharmaceuticals Inc. Common Stock,$13.14,718648334.0,240635,Health Care,Major Pharmaceuticals,Vanda Pharmaceuticals
4313,VNE,Veoneer Inc. Common Stock ,$21.30,2376973159.0,242711,Capital Goods,Auto Parts:O.E.M.,Veoneer
4314,VNET,21Vianet Group Inc. American Depositary Shares,$34.69,4611095817.0,1135739,Technology,Computer Software: Programming Data Processing,21Vianet Group
